repo,pr_number,title,author,state,was_merged,body,created_at,closed_at,merged_at,additions,deletions,changed_files,commits,comments_count,review_comments_count
pytorch/pytorch,164101,"Update the operator benchmarking, to benchmark using torch.compile",pytorchbot,closed,True,"This pull request enhances the PyTorch operator benchmarking suite by introducing support for benchmarking with `torch.compile` mode, in addition to existing Eager and JIT. It also adds peak memory measurement (fwd/bwd pass); improves the output format in JSON to be used by dashboard for reporting; and introduce some more CLI options. The new CLI flags introduced are:

- Added `--use-compile` CLI argument and corresponding logic to run benchmarks using `torch.compile`, including mutual exclusivity with `--use-jit`
- Added `--benchmark-name` argument for customizing the benchmark name in output 
- Updated default value for `--output-json-for-dashboard` to `benchmark-results.json` for more predictable output file name

Sample command to run a single operator: 
`python -m pt.mm_test --use-compile`",2025-09-29 02:50:09+00:00,2025-09-29 14:49:05+00:00,2025-09-29 14:49:05+00:00,155,30,3,1,1,0
pytorch/pytorch,164028,[a2av] Separate in/out splits into two tensors,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack/tree/0.12.0) (oldest at bottom):
* #163815
* #163814
* __->__ #163837

Old signature:
`all_to_all_vdev(Tensor input, Tensor(a!) out, Tensor(a!) in_out_splits, str group_name)`
New signature:
`all_to_all_vdev(Tensor input, Tensor(a!) out, Tensor in_splits, Tensor(a!) out_splits_offsets, str group_name)`

i.e. split `in_out_splits` into IN tensor and OUT tensor so that we can define the TORCH_LIBRARY signature better.
Also to be in line with the 2D version.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim @dcci",2025-09-27 00:20:45+00:00,2025-10-01 21:43:20+00:00,2025-10-01 21:43:19+00:00,36,29,4,1,2,0
pytorch/pytorch,164027,[cuDNN][Convolution] Disable cuDNN for 3D convolutions with kernel size != 1 for cuDNN 9.8+,pytorchbot,closed,True,"To workaround #163539

Still confirming whether 9.10 is affected. The original test states that the convolution is ""large,"" but note that the input size does not apepar to require 64-bit indexing.

cc @csarofeen @ptrblck @xwang233 @msaroufim @jerryzh168 @jgong5 @mingfeima @XiaobingSuper @sanchitintel @ashokei @jingxu10 @voznesenskym @penguinwu @EikanWang @Guobing-Chen @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-09-27 00:02:04+00:00,2025-09-29 16:07:14+00:00,2025-09-29 16:07:14+00:00,34,2,3,1,2,0
pytorch/pytorch,164026,[cuDNN][SDPA] Disable dropout for cuDNN SDPA on 9.11 - 9.13,pytorchbot,closed,True,"cuDNN introduced some broken heuristics for these cases so we need to disable dropout to avoid unexpected crashes due to heuristics refusing to proceed

cc @csarofeen @ptrblck @xwang233",2025-09-27 00:00:59+00:00,2025-09-29 16:06:23+00:00,2025-09-29 16:06:23+00:00,18,0,2,1,1,0
pytorch/pytorch,164023,[cuDNN][conv][64-bit] Disable cuDNN for 64-bit depthwise convs again,pytorchbot,closed,True,"test is breaking, will check if there's an older version that we can enable on to avoid completely dropping support

cc @csarofeen @ptrblck @xwang233 @jgong5 @mingfeima @XiaobingSuper @sanchitintel @ashokei @jingxu10 @jerryzh168",2025-09-26 23:46:39+00:00,2025-09-29 16:03:36+00:00,2025-09-29 16:03:36+00:00,22,11,2,1,1,0
pytorch/pytorch,163987,[dist] handle discontiguous allgather/reducescatter inputs,pytorchbot,closed,True,"Fixes #163483 

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim @dcci",2025-09-26 20:02:14+00:00,2025-09-26 23:21:08+00:00,2025-09-26 23:21:08+00:00,47,8,3,1,1,0
pytorch/pytorch,163981,[c10d] P2P tensors must be dense,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack/tree/0.12.0) (oldest at bottom):
* __->__ #163719

Fixes #161324
by adding `is_non_overlapping_and_dense` check.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim @dcci",2025-09-26 19:17:44+00:00,2025-09-29 18:27:24+00:00,2025-09-29 18:27:24+00:00,26,1,2,1,1,0
pytorch/pytorch,163954,Move inductor jobs 3.9->3.10,pytorchbot,closed,True,"Related to: https://github.com/pytorch/pytorch/issues/161167


cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela",2025-09-26 13:29:16+00:00,2025-09-26 16:37:50+00:00,2025-09-26 16:37:50+00:00,40,46,20,1,1,0
pytorch/pytorch,163916,[Reland][163423] Promote `@requires_nvshmem` instead of `enable_triton`,pytorchbot,closed,True,"#163423 was approved but reverted due to a revert of base.
Relanding without base.


cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim @dcci",2025-09-26 00:53:06+00:00,2025-09-26 22:58:30+00:00,2025-09-26 22:58:30+00:00,275,175,2,1,4,0
pytorch/pytorch,163914,[CI] Fix test_triton_wait_until hang,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack/tree/0.12.0) (oldest at bottom):
* #163815
* #163814
* #163837
* __->__ #163886

I don't know why `nvshmem_barrier_all_kernel`  leads the test to hang. Will investigate. 
But since it is an unnecessary call here, I am removing it to unblock other PRs.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim @dcci",2025-09-26 00:46:07+00:00,2025-09-26 16:16:00+00:00,2025-09-26 16:16:00+00:00,0,2,1,1,1,0
pytorch/pytorch,163907,[CI] Install libuv for Win testing,pytorchbot,closed,True,"Current working theory why https://hud.pytorch.org/pytorch/pytorch/commit/f0078941cf4e9cfa1a464d0d12d999926fdd8cc5 caused a regression, are because Windows CI no longer could be build with distributed, as it could not find libuv",2025-09-25 23:21:08+00:00,2025-09-26 07:03:22+00:00,2025-09-26 07:03:22+00:00,1,1,1,1,1,0
pytorch/pytorch,163887,Fix cpp build,pytorchbot,closed,True,"Fixes #ISSUE_NUMBER
",2025-09-25 19:08:33+00:00,2025-09-25 21:51:00+00:00,2025-09-25 21:50:59+00:00,45,3,3,1,1,0
pytorch/pytorch,163885,[BE] Update Python min version to 3.10 (#162310),Camyll,closed,True,"Pull Request resolved: https://github.com/pytorch/pytorch/pull/162310
Approved by: https://github.com/atalman, https://github.com/Skylion007, https://github.com/ZainRizvi

Fixes #https://github.com/pytorch/pytorch/issues/161167
",2025-09-25 18:12:09+00:00,2025-09-25 21:44:48+00:00,2025-09-25 21:44:48+00:00,16,13,5,2,1,1
pytorch/pytorch,163882,"Revert ""[BE] Update Python min version to 3.10 (#162310)""",atalman,closed,True,"Reverts pytorch/pytorch#163802
",2025-09-25 17:50:24+00:00,2025-09-25 17:54:13+00:00,2025-09-25 17:54:13+00:00,4,3,2,1,1,0
pytorch/pytorch,163873,"[CherrryPick][2.9] Cherry pick request for `Reapply ""Make functionalization ViewMeta serializable with pickle #163769`",Lucaskabela,closed,True,"cherry-pick --onto release/2.9 --fixes https://github.com/vllm-project/vllm/issues/24547 -c regression

For context for dev-infra team: This PR, along with https://github.com/pytorch/pytorch/pull/163571, is required to fix a major issue with standalone compile for some models in vLLM (Gemma3, Qwen3) which was unmasked in 2.8. We need these to be cherrypicked in 2.9, otherwise standalone compile will be turned off for ~2-3 months (until these PRs are released in another branch cut)

This PR previously landed as #143712 and was reverted due to internal signals which have since been fixed

cc @ezyang @EikanWang @jgong5 @wenzhe-nrv @voznesenskym @penguinwu @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @jiayisunx @chenyang78 @kadeng @chauhang @amjames",2025-09-25 17:09:14+00:00,2025-10-02 20:07:51+00:00,2025-10-02 20:07:51+00:00,979,423,38,1,9,5
pytorch/pytorch,163862,[CD] Add statically linked windows libraries to exclude list,pytorchbot,closed,True,"Fixes: https://github.com/pytorch/pytorch/issues/159514

Seeing following in the Wheel build logs:
```
Linking CXX static library lib\kineto.lib
Linking CXX static library lib\dnnl.lib
....
```

These files are around 800MB uncompressed and 109MB compressed, hence provide ~50% size reduction for Windows CPU builds.

Test Plan: Build Pytorch Windows binary. Build vision, audio and torchcodec with this binary. Smoke test.",2025-09-25 15:32:08+00:00,2025-09-25 21:46:56+00:00,2025-09-25 21:46:56+00:00,12,1,1,1,1,0
pytorch/pytorch,163861,fix pickling for BitwiseFn,pytorchbot,closed,True,"Summary:
ran into AttributeError: Can't get local object 'make_opaque_bitwise_fn.<locals>.BitwiseFn'

looks like it was fixed for UnaryFn but not BitwiseFn in https://github.com/pytorch/pytorch/pull/138395

Fixes #147841


cc @jgong5 @mingfeima @XiaobingSuper @sanchitintel @ashokei @jingxu10 @jerryzh168 @voznesenskym @penguinwu @EikanWang @Guobing-Chen @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-09-25 15:29:13+00:00,2025-10-02 19:35:41+00:00,2025-10-02 19:35:40+00:00,25,11,3,2,7,0
pytorch/pytorch,163805,[BE] Introduce `CONDA_ROOT_DIR`,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #162310
* #162862
* __->__ #163341
* #163339

Which equal to `%CONDA_PARENT_DIR%/Miniconda3`, and replace this pattern with `%CONDA_ROOT_DIR%` throughout the codebase",2025-09-24 22:30:42+00:00,2025-09-24 22:42:17+00:00,2025-09-24 22:42:17+00:00,6,6,3,1,1,0
pytorch/pytorch,163804,Move ROCM trunk wheel builds to 3.10,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #162310
* #162862
* #163341
* __->__ #163339

This code is a delicious spaghetti: Sometimes python version is defined in jinja template (see https://github.com/pytorch/pytorch/pull/162297 ) sometimes in shell script (see https://github.com/pytorch/pytorch/pull/162877 ), but this time around it's in a python file (and there is another one called `generate_binary_build_matrix.py` that defines `FULL_PYTHON_VERSIONS`)

cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd",2025-09-24 22:25:45+00:00,2025-09-24 22:41:56+00:00,2025-09-24 22:41:55+00:00,8,8,2,1,1,0
pytorch/pytorch,163802,[BE] Update Python min version to 3.10 (#162310),Camyll,closed,True,"Pull Request resolved: https://github.com/pytorch/pytorch/pull/162310
Approved by: https://github.com/atalman, https://github.com/Skylion007, https://github.com/ZainRizvi
ghstack dependencies: #162862

fixes https://github.com/pytorch/pytorch/issues/161167
",2025-09-24 22:24:04+00:00,2025-09-24 22:48:19+00:00,2025-09-24 22:48:19+00:00,3,4,2,1,1,0
pytorch/pytorch,163800,[cherrypick] [CI] Move Windows build/tests to Python-3.10 #162862,Camyll,closed,True,"cherry pick of #162862 
for milestone: https://github.com/pytorch/pytorch/issues/161167 ",2025-09-24 22:09:11+00:00,2025-09-25 16:06:52+00:00,2025-09-25 16:06:52+00:00,32,11,8,2,1,0
pytorch/pytorch,163790,[CD] Simplify NVIDIA driver installation step (#163349),atalman,closed,True,"Undo changes introduced in https://github.com/pytorch/pytorch/pull/160956 as driver has been updated to 580 for both fleets

Fixes https://github.com/pytorch/pytorch/issues/163342 Pull Request resolved: https://github.com/pytorch/pytorch/pull/163349 Approved by: https://github.com/seemethere

",2025-09-24 20:29:19+00:00,2025-09-25 14:40:57+00:00,2025-09-25 14:40:57+00:00,0,2,1,1,1,0
pytorch/pytorch,163788,Use cuda nvrtc so file based on cuda version used by torch (#163642),atalman,closed,True,"Fixes https://github.com/pytorch/pytorch/issues/162367

Pull Request resolved: https://github.com/pytorch/pytorch/pull/163642
Approved by: https://github.com/msaroufim
",2025-09-24 20:24:30+00:00,2025-09-25 14:40:09+00:00,2025-09-25 14:40:09+00:00,14,4,1,1,1,0
pytorch/pytorch,163766,[CD] CUDA 13.0 fix preload logic to include nvidia/cu13/lib/,pytorchbot,closed,True,"Preload logic no longer works with CUDA 13.0
See the installation path:
```
ls /home/ubuntu/.venv/lib/python3.10/site-packages/nvidia/cu13/lib/
libcheckpoint.so   libcudadevrt.a      libcufft.so.12   libcufile_rdma.so.1  libcusolver.so.12    libnvJitLink.so.13  libnvperf_target.so            libnvrtc.alt.so.13    libpcsamplingutil.so
libcublas.so.13    libcudart.so.13     libcufftw.so.12  libcupti.so.13       libcusolverMg.so.12  libnvblas.so.13     libnvrtc-builtins.alt.so.13.0  libnvrtc.so.13
libcublasLt.so.13  libcudart_static.a  libcufile.so.0   libcurand.so.10      libcusparse.so.12    libnvperf_host.so   libnvrtc-builtins.so.13.0      libnvtx3interop.so.1

ls /home/ubuntu/.venv/lib/python3.10/site-packages/nvidia/
cu13  cudnn  cusparselt  nccl  nvshmem
```

Test using script from : https://github.com/pytorch/pytorch/issues/162367
```
Kernel test passed!
```",2025-09-24 14:52:58+00:00,2025-09-25 14:38:16+00:00,2025-09-25 14:38:16+00:00,15,4,1,1,1,0
pytorch/pytorch,163764,[Cherry-Pick] [CD] CUDA 13 specific followup changes. Remove sm50-70 From CUDA 12.6 and CUDA 12.8 builds (#162455),atalman,closed,True,"Follow up for CUDA 13 bring up https://github.com/pytorch/pytorch/issues/159779 sm50-70 should not be added to sbsa build arch list, as previous archs had no support for arm. remove platform_machine from PYTORCH_EXTRA_INSTALL_REQUIREMENTS

Pull Request resolved: https://github.com/pytorch/pytorch/pull/162455
Approved by: https://github.com/atalman
",2025-09-24 14:43:18+00:00,2025-09-25 14:37:52+00:00,2025-09-25 14:37:52+00:00,95,95,6,2,2,2
pytorch/pytorch,163703,Update pytorch.org links in docs/conf.py,pytorchbot,closed,True,"Update links in conf.py to docs.pytorch.org

Fixes #ISSUE_NUMBER


cc @sekyondaMeta @AlannaBurke",2025-09-23 22:53:48+00:00,2025-09-24 22:44:43+00:00,2025-09-24 22:44:43+00:00,2,2,1,1,1,0
pytorch/pytorch,163695,Add analytics ID to cpp docs,pytorchbot,closed,True,cc @sekyondaMeta @AlannaBurke,2025-09-23 21:34:11+00:00,2025-09-24 22:45:17+00:00,2025-09-24 22:45:17+00:00,1,0,1,1,1,0
pytorch/pytorch,163662,[export] Remove .contiguous() when saving weights to raw bytes,pytorchbot,closed,True,"Summary: `.contiguous()` will discard the original storage size of the tensor, and could lead to issues during loading.

Test Plan:
buck2 run mode/dev-nosan caffe2/test:test_export -- -r test_1D_tensor_slicing
buck2 run mode/dev-nosan caffe2/test:test_export -- -r test_2D_tensor_slicing

Differential Revision: D83016250


",2025-09-23 16:41:11+00:00,2025-09-23 17:15:06+00:00,2025-09-23 17:15:06+00:00,37,1,2,1,1,0
pytorch/pytorch,163655,Update pytorch_sphinx_theme2 to latest hash,pytorchbot,closed,True,"The updated theme:
- Fixes articleBody in the json+ld that caused previous Google Search issues
- Other minor fixes
- 404.html fixes",2025-09-23 15:46:21+00:00,2025-09-23 17:13:51+00:00,2025-09-23 17:13:51+00:00,1,1,1,1,1,0
pytorch/pytorch,163633,CUDA 13.0 Warning update for supported architectures,pytorchbot,closed,True,"Please see build script: https://github.com/pytorch/pytorch/blob/8da008678fcb95dbf55a33451136a242871ae4e2/.ci/manywheel/build_cuda.sh#L69-L71


This should display correct warning:
``
Please install PyTorch with a following CUDA
configurations: 12.6 12.8 13.0 following instructions at
https://pytorch.org/get-started/locally/
``",2025-09-23 11:43:16+00:00,2025-09-23 17:13:06+00:00,2025-09-23 17:13:06+00:00,1,1,1,1,1,0
pytorch/pytorch,163622,[Release 2.9] Update torch-xpu-ops commit pin,CuiYifeng,closed,True,"Update the torch-xpu-ops commit to [intel/torch-xpu-ops@789f59](https://github.com/intel/torch-xpu-ops/commit/789f59d8261b521282a26025c4a7a201621b4683):

- Revert tracking of Work status for FlightRecorder in ProcessGroupXCCL to fix a memory leak

Refer https://github.com/intel/torch-xpu-ops/issues/2028#issuecomment-3310297243",2025-09-23 07:47:46+00:00,2025-09-26 13:46:02+00:00,2025-09-26 13:46:02+00:00,1,1,1,1,1,0
pytorch/pytorch,163591,[PyTorch] Add SVE128 ISA (#158932),Nicoshev,closed,True,"Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/158932

Importing https://github.com/pytorch/pytorch/pull/138388, as it improves SVE support for perfkernels

Test Plan: We will test it on AdFinder/AdRetriever/AdRanker offline tier

Reviewed By: r1mikey

Differential Revision: D70788867

Fixes #ISSUE_NUMBER


cc @jgong5 @mingfeima @XiaobingSuper @sanchitintel @ashokei @jingxu10 @jerryzh168 @voznesenskym @penguinwu @EikanWang @Guobing-Chen @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-09-23 00:25:42+00:00,2025-09-23 00:25:54+00:00,2025-09-23 00:25:54+00:00,465,186,30,1,1,0
pytorch/pytorch,163583,[2.9 cherry pick][triton] update 3.5 pin to bbb06c0334a6772b92d24bde54956e675c8c6604 (#163382),davidberard98,closed,True,"Includes:
* https://github.com/triton-lang/triton/pull/8211 to work around a PTXAS bug that was causing 03-matrix-multiplication tutorial matmuls to underperform due to excessive WGMMA waits
* https://github.com/triton-lang/triton/pull/8157 to fix a convert_layout bug

Verified that this passes Triton CI in https://github.com/pytorch/pytorch/pull/159158 and improves gemm perf (see https://github.com/pytorch/pytorch/issues/159704)
",2025-09-22 22:59:29+00:00,2025-09-23 01:20:21+00:00,2025-09-23 01:20:21+00:00,1,1,1,1,1,0
pytorch/pytorch,163522,[CI] Update NVIDIA driver to `580.82.07`,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #163111


To make CI machines capable of running CUDA-13 tests. Unfortunately, this upgrade regresses NUMBA integration, so live patch it with https://github.com/NVIDIA/numba-cuda/commit/6e08c9d08e9de59c7af28b720289debbbd384764

This fix was suggested in https://github.com/pytorch/pytorch/issues/162878#issuecomment-3288635745
",2025-09-22 15:29:38+00:00,2025-09-22 15:45:48+00:00,2025-09-22 15:45:48+00:00,36,1,3,1,1,0
pytorch/pytorch,163458,[SymmMem] Fix put_signal + wait_until hang,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack/tree/0.12.0) (oldest at bottom):
* __->__ #163194
* #163152

The test used a wrong ptr to refer to remote address:
```
            dst_ptr = out_hdl.buffer_ptrs[peer]
            src_ptr = inp_hdl.buffer_ptrs[rank]
            sig_ptr = out_hdl.signal_pad_ptrs[peer]
```
All three indices should be `rank` instead of `peer` because NVSHMEM APIs accept local address as input and perform translation internally. Without correct signal address, the peer would be waiting, thus hang.

Also adjusted the signature of `nvshmem.putmem_signal_block` to accept tensor instead of pointer.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim @dcci",2025-09-21 21:00:37+00:00,2025-09-23 17:10:02+00:00,2025-09-23 17:10:02+00:00,44,59,2,1,1,0
pytorch/pytorch,163395,[graph partition] Add way to register custom rule (#163310),zou3519,closed,True,"This PR adds an experimental way to register a custom rule for if inductor should partition the graph around an operator.

Test Plan:
- new test

Pull Request resolved: https://github.com/pytorch/pytorch/pull/163310
Approved by: https://github.com/ProExpertProg, https://github.com/BoyuanFeng, https://github.com/eellison
ghstack dependencies: #162117, #162307, #162651

Fixes #ISSUE_NUMBER


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-09-20 01:03:03+00:00,2025-09-23 01:18:07+00:00,2025-09-23 01:18:07+00:00,105,0,2,1,1,0
pytorch/pytorch,163388,[Inductor][Intel GPU] Save `threads_per_warp` from tirton compiled kernel for launching kernel correctly in cpp wrapper.,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #163315

On the Inductor XPU backend, `threads_per_warp` is not always 32. For Intel GEMM Triton kernels, it can be 16. This information must be preserved for XPU so that the Cpp wrapper can launch the kernel with the correct configuration.
 

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-09-20 00:02:49+00:00,2025-09-26 18:42:09+00:00,2025-09-26 18:42:09+00:00,13,4,3,1,2,0
pytorch/pytorch,163380,[Graph Partition] improve custom op output alias,pytorchbot,closed,True,"For a custom op with multiple outputs, we will see the following generated code:
```
buf1 = op1(arg0)
buf3 = buf0[0]
buf4 = buf0[1]
del buf1 # <--- if buf1 is not accessed in the future
```

If `buf1` is not accessed in the future, it's good to deallocate early. So we don't delay `del` until both buf3 and buf4 are not used anymore. Note that buf3 and buf4 hold reference to the data such that `del buf1` does not prevent their usage.

However, when there are mutating args, we don't see `del buf1` immediately.

```python
@torch.library.custom_op(
    ""mylib::op1"",
    mutates_args=[""x""],
    schema=""(Tensor(a!)?  x) -> (Tensor, Tensor)"",
    device_types=""cuda"",
)
def op1(x) -> tuple[torch.Tensor, torch.Tensor]:
    x = x + 1
    return (x + 1, x + 2)
```

<img width=""661"" height=""821"" alt=""image"" src=""https://github.com/user-attachments/assets/3d1d1f5a-9749-4652-bb02-da593c78702d"" />



Why? Because `buf3` is a MultiOutput with `buf1` as input and believes `buf1` (an output of FallbackKernel op1) has inputs that alias output.
https://github.com/pytorch/pytorch/blob/72fedf05752069c9e8b97c64397aedf6ee2bf5ec/torch/_inductor/ir.py#L7976-L7982


According to `[NOTE: FallbackKernel supported operators]`, as a mutating op that are auto-functionalizable, buf1's output should NOT alias any of the inputs. This PR improves get_inputs_that_alias_output of Fallback Kernel.

Use case: [moe custom op in vllm](https://github.com/vllm-project/vllm/blob/main/vllm/model_executor/layers/fused_moe/layer.py#L2057-L2064)


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-09-19 22:46:32+00:00,2025-09-19 23:36:03+00:00,2025-09-19 23:36:03+00:00,78,4,3,1,1,0
pytorch/pytorch,163379,[CUDA] revert PR 130472,pytorchbot,closed,True,"This change may also resolve https://github.com/pytorch/pytorch/issues/161789, though verification is still needed.

PR #130472 would introduced the problem of  freeing the same address without clean metadata. according to the below discussion, reverted it.",2025-09-19 22:10:07+00:00,2025-09-29 20:05:26+00:00,2025-09-29 20:05:26+00:00,17,105,4,1,1,0
pytorch/pytorch,163376,[SymmMem] Barrier on team instead of world,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack/tree/0.12.0) (oldest at bottom):
* #162681
* #162680
* __->__ #163298

As titled. Avoiding a potential hang when running dispatch and combine in subgroups.

The rest is just re-arrange of the tests to create a sub-group test class. (no substantial change)

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim @dcci",2025-09-19 21:38:22+00:00,2025-09-26 23:41:18+00:00,2025-09-26 23:41:18+00:00,107,72,2,1,1,0
pytorch/pytorch,163375,[SymmMem] Fix memory allocation hold-up,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack/tree/0.12.0) (oldest at bottom):
* #162681
* __->__ #162680
* #163298

Problem:
Without MemPool it looks like nvshmem backend never deallocates memory.

Cause:
Handles in `symm_mems_` (a map) keeps reference to memory allocations.

Solution:
- Remove reference to allocation from handles -- the reference is never used anyway.
- Use `unique_ptr` instead of `shared_ptr` to wrap allocation to ensure single ownership.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim @dcci",2025-09-19 21:37:45+00:00,2025-09-26 23:35:56+00:00,2025-09-26 23:35:56+00:00,18,13,2,1,1,0
pytorch/pytorch,163363,Skip test_ind_worker_queue on Windows and macOS (flaky),pytorchbot,closed,True,"Fixes https://github.com/pytorch/pytorch/issues/68643

It was closed by the bot yesterday and the issue was still there https://github.com/pytorch/pytorch/actions/runs/17595694816/job/49989589647.  It's better to just skip it directly in the code as this test has been disabled on Windows and MacOS since 2021 O_o",2025-09-19 20:06:02+00:00,2025-09-19 20:07:00+00:00,2025-09-19 20:07:00+00:00,5,0,1,1,1,0
pytorch/pytorch,163361,Add decomp rule to assert_tensor_metadata for BatchedTensors ,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #163008


Whenever there is device move, export introduces assert_tensor_metadata aten operator to make sure to guard for device specialization. This aten op didn't work with Vmap because we didn't register explicit decomp rule saying we just skip BatchedTensor and call it on underlying tensor 

Differential Revision: [D82483979](https://our.internmc.facebook.com/intern/diff/D82483979)",2025-09-19 19:50:26+00:00,2025-09-19 20:00:57+00:00,2025-09-19 20:00:57+00:00,18,0,2,1,1,0
pytorch/pytorch,163268,[PyTorch] Add SVE128 ISA (#158932),Nicoshev,closed,True,"Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/158932

Importing https://github.com/pytorch/pytorch/pull/138388, as it improves SVE support for perfkernels

Test Plan: We will test it on AdFinder/AdRetriever/AdRanker offline tier

Reviewed By: r1mikey

Differential Revision: D70788867

Fixes #ISSUE_NUMBER


cc @jgong5 @mingfeima @XiaobingSuper @sanchitintel @ashokei @jingxu10 @jerryzh168 @voznesenskym @penguinwu @EikanWang @Guobing-Chen @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-09-18 17:02:56+00:00,2025-09-18 17:03:04+00:00,2025-09-18 17:03:04+00:00,466,186,32,1,1,0
pytorch/pytorch,163265,"[Release 2.9] [cuDNN][SDPA][submodule] Roll-back cuDNN frontend upgrade, update Met…",eqy,closed,True,"…a registration (#163104)

For https://github.com/pytorch/torchtitan/issues/1713

Also note that we will need to rollback the cuDNN frontend upgrade in 2.9 as it currently introduces a segmentation fault by assuming tensors have their strides and sizes populated at graph creation time https://github.com/NVIDIA/cudnn-frontend/blame/1a7b4b78db44712fb9707d21cd2e3179f1fd88b8/include/cudnn_frontend/node/sdpa_support_surface.h#L447%C2%A0

Pull Request resolved: https://github.com/pytorch/pytorch/pull/163104
Approved by: https://github.com/drisspg

Cherrypicking fix from `main` to `release/2.9`
",2025-09-18 16:17:43+00:00,2025-09-19 17:53:04+00:00,2025-09-19 17:53:04+00:00,31,4,4,1,1,0
